Name:Wed-May-09-10_12_32-CEST-2018.zip,Epsilon:0.4,Score:-58.27010999999588
Name:Wed-May-09-10_35_02-CEST-2018.zip,Epsilon:0.4,Score:-59.350395999996294
Name:Wed-May-09-10_57_37-CEST-2018.zip,Epsilon:0.4,Score:-64.38639599999631
Name:Wed-May-09-11_19_56-CEST-2018.zip,Epsilon:0.4,Score:-59.10362199999783
Name:Wed-May-09-11_42_10-CEST-2018.zip,Epsilon:0.4,Score:-52.37449799999655
Name:Wed-May-09-12_05_23-CEST-2018.zip,Epsilon:0.4,Score:-56.18571799999703
Name:Wed-May-09-12_28_15-CEST-2018.zip,Epsilon:0.4,Score:-71.46754399999612
Name:Wed-May-09-12_50_36-CEST-2018.zip,Epsilon:0.4,Score:-72.34144599999658
Name:Wed-May-09-13_13_17-CEST-2018.zip,Epsilon:0.4,Score:-70.00815999999652
Name:Wed-May-09-13_35_17-CEST-2018.zip,Epsilon:0.4,Score:-58.755285999996715
Name:Wed-May-09-13_57_26-CEST-2018.zip,Epsilon:0.4,Score:-22.381791999999106
Name:Wed-May-09-14_22_41-CEST-2018.zip,Epsilon:0.4,Score:-41.279129999997515
Name:Wed-May-09-14_45_33-CEST-2018.zip,Epsilon:0.4,Score:-64.17372999999655
Name:Wed-May-09-15_08_04-CEST-2018.zip,Epsilon:0.4,Score:-68.07731599999588
Name:Wed-May-09-15_30_23-CEST-2018.zip,Epsilon:0.4,Score:-41.4286559999977
Name:Wed-May-09-15_54_29-CEST-2018.zip,Epsilon:0.4,Score:-46.75487599999631
Name:Wed-May-09-16_17_18-CEST-2018.zip,Epsilon:0.4,Score:-56.680539999996626
Name:Wed-May-09-16_39_42-CEST-2018.zip,Epsilon:0.4,Score:-23.307327999997778
Name:Wed-May-09-17_02_47-CEST-2018.zip,Epsilon:0.4,Score:-37.73915399999759
Name:Wed-May-09-17_28_52-CEST-2018.zip,Epsilon:0.4,Score:-64.88703599999707
Name:Wed-May-09-17_51_04-CEST-2018.zip,Epsilon:0.4,Score:-78.11251799999584
Name:Wed-May-09-18_13_20-CEST-2018.zip,Epsilon:0.4,Score:-71.32752999999704
Name:Wed-May-09-18_35_20-CEST-2018.zip,Epsilon:0.4,Score:-75.97624999999606
Name:Wed-May-09-18_57_31-CEST-2018.zip,Epsilon:0.4,Score:-53.03282199999647
Name:Wed-May-09-19_19_48-CEST-2018.zip,Epsilon:0.4,Score:-66.22872799999622
Name:Wed-May-09-19_41_59-CEST-2018.zip,Epsilon:0.4,Score:-25.363331999998124
